,x1,x2,"f(x1, x2)"
0,-3.7365477094380597,0.44682937242374754,122.64475435362493
1,-3.465701175529433,0.44682937242374754,107.51718678708963
2,1.8055006012205959,-3.7365477094380597,208.58035699178805
3,1.8055006012205959,-1.1153207041416873,94.02659013830987
4,-3.807996608418736,1.0051013592767206,116.29974619505181
5,-3.2396038037792483,1.0051013592767206,85.43149820597952
6,1.5950041634978582,-3.807996608418736,233.13902159346193
7,1.5950041634978582,-3.4118565517281714,179.7299291697431
8,-2.6127604724338993,0.7761170289811039,92.72945275015404
9,-3.657941318544435,0.7761170289811039,111.07921313682999
10,1.8847445505560536,-2.6127604724338993,104.14204616863165
11,1.8847445505560536,-2.912619785768912,118.68110097418563
12,-2.8483520001511162,-0.5509151167791164,102.92256727683856
13,-1.5614484863431004,-0.5509151167791164,151.23659966822532
14,-1.4623108488492598,-2.8483520001511162,137.24601799616116
15,-1.4623108488492598,-2.8442950829895257,137.16768417051796
16,-1.3617395699172872,-1.2764079516444742,153.9464684406932
17,-2.4446204222317776,-1.2764079516444742,100.77353734054759
18,1.9586611570953933,-1.3617395699172872,82.83920284393187
19,1.9586611570953933,-0.394800513398728,80.99795160236442
20,-2.0971355879023017,-1.4778565013418006,113.07505817994672
21,-2.9886793705210417,-1.4778565013418006,73.48373500584499
22,0.8358623119218156,-2.0971355879023017,156.8413741653211
23,0.8358623119218156,-3.823428602232625,270.9869632028797
24,-3.1718196479021907,1.5004149499022272,63.05006054512574
25,-2.288182030385203,1.5004149499022272,67.69854151398027
26,-0.6166448135318601,-3.1718196479021907,196.17950488884577
27,-0.6166448135318601,-3.6986526449936874,241.78128740387194
28,-1.8782437639702718,1.6075129920887807,74.01082860946283
29,-1.803015182029179,1.6075129920887807,76.39446695502536
30,1.448604821110846,-1.8782437639702718,120.29876471160351
31,1.448604821110846,-3.8234903685582515,244.1493841173871
32,-3.421430605202011,-1.7227065716092222,56.591143870934424
33,-1.3648111311988704,-1.7227065716092222,147.0681530517508
34,1.9737934496192424,-3.421430605202011,155.40976828547068
35,1.9737934496192424,-2.997821774093805,117.73699286632115
36,-1.6552866096805943,1.5723005845724218,82.95711087996226
37,-1.2272094057656169,1.5723005845724218,95.87359054352004
38,0.8362170532829905,-1.6552866096805943,154.66906650087495
39,0.8362170532829905,-3.8147070693934477,269.6078933161566
40,-0.8092156452101835,1.1346602094314453,127.36686901542217
41,-1.2925624157797015,1.1346602094314453,116.22337971451597
42,1.859616196438401,-0.8092156452101835,89.86011659526596
43,1.859616196438401,-2.339473788847684,97.75084227049881
44,-0.8049371345909448,1.2317774242787243,122.71453721390233
45,-0.9208663285014325,1.2317774242787243,120.57643758458939
46,1.7361316606847117,-0.8049371345909448,98.58482725914823
47,1.7361316606847117,-2.5783289654797383,113.51702299161467
