,x1,x2,"f(x1, x2)"
0,-6.651415461243719,-1.3865039609095857,1152.2997539192456
1,-6.922261995152346,-1.3865039609095857,1406.4635331535094
2,1.8055006012205959,-6.651415461243719,1731.7724579528192
3,1.8055006012205959,-2.4677016565226393,105.00171253169562
4,-4.925318089493533,-3.7396038037792483,94.85509475918076
5,-4.425318089493534,-3.7396038037792483,30.0128622529825
6,-4.239603803779248,-4.925318089493533,173.69646603364285
7,-4.239603803779248,-4.758651422826867,134.98649916692267
8,-4.065141424814851,-3.512760472433899,5.674570891296156
9,-3.6318080914815183,-3.512760472433899,4.665780173487468
10,-3.8460938057672327,-4.065141424814851,32.328600050378576
11,-3.8460938057672327,-3.798474758148185,12.833029261601268
12,-4.134066285865402,-3.195644182182593,9.230158558523238
13,-4.648025134563545,-3.195644182182593,56.947536610747015
14,-3.748352000151116,-4.134066285865402,41.39778300166912
15,-3.748352000151116,-3.914691801230212,21.691430321264583
16,1.6729468713811078,1.62532782376206,50.45390849330825
17,1.3396135380477743,1.62532782376206,66.57055852579035
18,1.9586611570953933,1.6729468713811078,35.176981282317485
19,1.9586611570953933,1.2729468713811078,46.403207196185875
20,-5.174393656235328,-3.0971355879023017,167.3792296907508
21,-4.449516540283254,-3.0971355879023017,35.951549541070754
22,-3.822012703854375,-5.174393656235328,256.93133082266087
23,-3.822012703854375,-5.174393656235328,256.93133082266087
24,-5.473896316099489,-3.288182030385203,248.47830556035228
25,-4.524200600283143,-3.288182030385203,38.70201257500359
26,-4.005152981235524,-5.473896316099489,359.6076541835909
27,-4.005152981235524,-5.473896316099489,359.6076541835909
28,-3.922062801076798,-3.4696818486958456,2.080237916246528
29,-3.730624716351224,-3.4696818486958456,2.015878042555679
30,-3.6363485153625126,-3.922062801076798,25.413391853934574
31,-3.6363485153625126,-3.922062801076798,25.413391853934574
32,-4.1505254169131565,-3.031477797865537,14.054693455065955
33,-4.107144890916297,-3.031477797865537,11.72547497284869
34,-3.8648111311988704,-4.1505254169131565,40.521375023332
35,-3.8648111311988704,-4.1505254169131565,40.521375023332
36,-3.3410008953948798,-2.7219532763472607,15.148346983715882
37,-3.0129236914799025,-2.7219532763472607,28.349267551548625
38,-3.055286609680594,-3.3410008953948798,26.28773485360276
39,-3.055286609680594,-3.3410008953948798,26.28773485360276
40,1.1739019107241155,1.1929495297717345,90.4342619784165
41,-4.478276701493987,1.1929495297717345,206.1256988650467
42,1.0262828631050678,1.1739019107241155,98.08294527817519
43,1.0262828631050678,0.9072352440574488,108.24181554053206
44,-3.3732472808823846,-2.3716038012576113,26.52183522123648
45,-3.3732472808823846,-2.3716038012576113,26.52183522123648
46,-3.4208663285014325,-3.3732472808823846,8.051449740766678
47,-3.4208663285014325,0.2170840416370926,108.45981479745093
