,x1,x2,"f(x1, x2)"
0,-0.4098803663346615,-0.1301184615727568,0.022482668180416124
1,-0.18488036633466157,-0.1301184615727568,0.0017419591691184566
2,-0.19678512823942346,-0.4098803663346615,0.015032825347784752
3,-0.19678512823942346,-0.4098803663346615,0.015032825347784752
4,-0.3567087681404537,-0.18528019671188228,0.010284459155727274
5,-0.3567087681404537,-0.18528019671188228,0.010284459155727274
6,-0.14361353004521563,-0.3567087681404537,0.013855619145334452
7,-0.14361353004521563,-0.2733754348071204,0.005948335949945635
8,-0.03159914242287511,0.03982942900569632,0.0012761875802539862
9,-0.048265809089541784,0.03982942900569632,0.0019409044688533635
10,0.02316276233902964,-0.03159914242287511,0.0007504282783771725
11,0.02316276233902964,-0.1565991424228751,0.008256638276205831
12,-0.7488844731685576,0.08026037716013194,0.17634087752427705
13,-0.9932913888514766,0.08026037716013194,0.2964646048597621
14,0.7456175783865633,-0.7488844731685576,0.5583842022516314
15,0.7456175783865633,0.12231583619200054,0.10465934957711434
16,-0.04752456231086867,0.10723734245103608,0.0060234679525039
17,0.09201144756066301,0.10723734245103608,0.0004549577720144348
18,0.14890400911770274,-0.04752456231086867,0.009748823840715942
19,0.14890400911770274,0.010808771022464678,0.005022655417546137
20,-0.10920796054743248,-0.07944605578552773,0.0005773461225497406
21,-0.1925412938807658,-0.07944605578552773,0.003937404403739595
22,-0.037779389118861056,-0.10920796054743248,0.0014915630137008447
23,-0.037779389118861056,-0.07288916916873162,0.00043064946172211536
24,-0.2271226213938752,0.05263928336802956,0.019871125191488686
25,0.06202641274688564,0.05263928336802956,0.00015351176814902686
26,-0.15569404996530378,-0.2271226213938752,0.002740996242786852
27,-0.15569404996530378,-0.2271226213938752,0.002740996242786852
28,0.20209701626869833,0.26388302181501594,0.003125751579267394
29,0.14376368293536504,0.26388302181501594,0.0052689222521595455
30,0.27352558769726976,0.20209701626869833,0.0035376788181153106
31,0.27352558769726976,0.22709701626869835,0.0030451329772411516
32,-0.16021736866555064,0.16121120276302078,0.025829091509715192
33,0.2033603281167142,0.16121120276302078,0.0017732612033002776
34,0.1914555662119523,-0.16021736866555064,0.03092822153119859
35,0.1914555662119523,-0.16021736866555064,0.03092822153119859
36,-1.0732555712578271,0.2335835637612434,0.43400762200608156
37,-1.2211501777931102,0.2335835637612434,0.5388154428756858
38,0.7657597665969121,-1.0732555712578271,0.8464398899150858
39,0.7657597665969121,0.014808704595673877,0.14707474576239624
