,x1,x2,"f(x1, x2)"
0,-0.2551184615727568,-0.1551184615727568,0.004182943331118984
1,-0.3384517949060901,-0.1551184615727568,0.010838893758583726
2,-0.11345179490609014,-0.2551184615727568,0.006375801450719944
3,-0.11345179490609014,-0.1301184615727568,0.0006627091428561566
4,-0.20194686337854897,-0.10194686337854897,0.003423513971623179
5,-0.20194686337854897,-0.10194686337854897,0.003423513971623179
6,-0.14361353004521563,-0.20194686337854897,0.0020448142994763142
7,-0.14361353004521563,-0.30635825196609257,0.008646207174340215
8,0.02316276233902964,-0.0018372376609703533,0.00016079778002794508
9,-0.10183723766097036,-0.0018372376609703533,0.002607483968332798
10,0.12316276233902965,0.02316276233902964,0.002714111591723094
11,0.12316276233902965,0.08302402722148469,0.0008279094361018273
12,-0.5941225684066528,0.16359371049346527,0.1453870408025207
13,-0.8385294840895718,0.16359371049346527,0.2556181072651257
14,0.7456175783865633,-0.5941225684066528,0.44895542261286514
15,0.7456175783865633,0.19374440762057196,0.08496500856037995
16,0.10723734245103608,0.16557067578436943,0.0015949365925797404
17,0.23223734245103608,0.16557067578436943,0.002693623304834917
18,0.16344001898923444,0.10723734245103608,0.0015223475524770071
19,0.16344001898923444,0.30604092925081905,0.007287878509461929
20,-0.0961127224521944,0.003887277547805601,0.0025850553268781246
21,-0.0961127224521944,0.003887277547805601,0.0025850553268781246
22,-0.037779389118861056,-0.0961127224521944,0.0010299654198540045
23,-0.037779389118861056,-0.001460597740160191,0.00034516141748936065
24,-0.17236071663197045,0.05263928336802956,0.012799582215827724
25,0.13345498417545706,0.05263928336802956,0.001979105138374378
26,-0.07236071663197044,-0.17236071663197045,0.0030988857989875758
27,-0.07236071663197044,0.0219410560335421,0.002248627503713109
28,0.2985255876972698,0.34721635514834925,0.004762524276244122
29,0.2985255876972698,0.34721635514834925,0.004762524276244122
30,0.27352558769726976,0.2985255876972698,0.003428675472702744
31,0.27352558769726976,0.17352558769726975,0.004498547534216395
32,-0.005455463903645874,0.2612112027630208,0.018431887757372825
33,-0.13045546390364587,0.2612112027630208,0.03852166507689105
34,0.2747888995452856,-0.005455463903645874,0.020359630806769495
35,0.2747888995452856,0.16121120276302078,0.00512593419371956
36,-0.9184936664959225,0.3169168970945767,0.3851787612525823
37,-1.0663882730312055,0.3169168970945767,0.4840003718576633
38,0.7657597665969121,-0.9184936664959225,0.7094106831630335
39,0.7657597665969121,0.0862372760242453,0.12269669340487202
